MP ID,Formula,Band Gap (eV),energy_above_hull (eV/atom),Left End (V),Right End (V),Window Length (V),label
mp-759540,Li2Mn4P4O15,3.0924,0.071094508,2.387625211,3.786910458,1.399285246,0
mp-759841,Li2Mn4OF8,1.2026,0.110462533,1.884515816,2.62495946,0.740443644,0
mp-770527,Li2Mn4O9,0.0,0.082881323,3.92141174,4.016313822,0.094902082,0
mp-753834,Li2Mn4O7F,0.0,0.072237769,2.909199763,3.203951513,0.29475175,0
mp-754142,Li2Mn4O5F3,0.254,0.078350857,3.274614406,3.827880303,0.553265897,0
mp-753394,Li2Mn4O3F8,0.0682,0.07137921,3.91995403,4.04068999,0.12073596,0
mp-704943,Li2Mn3ZnO8,1.2899,0.0,2.999476169,4.141259798,1.141783629,0
mp-1177924,Li2Mn3WO8,0.0,0.07442892,2.557966155,2.978808981,0.420842826,0
mp-1177922,Li2Mn3VO8,1.0272,0.038910943,3.415675857,3.436139752,0.020463896,0
mp-1301741,Li2Mn3TeO8,0.0077,0.007379988,2.926018715,2.982923293,0.056904578,0
mp-1177993,Li2Mn3SnO8,0.6746,0.022858179,2.688304705,2.88669383,0.198389125,0
mp-767709,Li2Mn3Si3O10,2.5783,0.016499442,1.68540867,2.828117235,1.142708565,0
mp-1177911,Li2Mn3SbO8,0.2993,0.027138226,2.49681296,3.336975822,0.840162862,0
mp-758207,Li2Mn3P9O28,0.7298,0.048978279,4.146111472,4.494457522,0.348346049,0
mp-1177915,Li2Mn3P5O18,0.7114,0.052831897,3.842355718,4.38835645,0.546000732,0
mp-759714,Li2Mn3OF6,1.7183,0.085407876,1.884515816,2.62495946,0.740443644,0
mp-770534,Li2Mn3O7,1.0299,0.013383061,3.92141174,4.016313822,0.094902082,0
mp-1003313,Li2Mn3O6,0.0165,0.044186239,2.688304705,2.88669383,0.198389125,0
mp-767162,Li2Mn3O4F3,0.7646,0.382800392,3.274614406,3.827880303,0.553265897,0
mp-1177919,Li2Mn3NiO8,1.6261,0.053534281,2.763489868,4.194025573,1.430535705,0
mp-1275582,Li2Mn3NbO8,1.2737,0.03706703,2.831814277,2.88669383,0.054879553,0
mp-1304327,Li2Mn3GaO8,0.3953,0.001265115,3.196375045,3.203951513,0.007576468,0
mp-1177938,Li2Mn3FeO8,0.0,0.073666568,2.984944413,3.203951513,0.219007099,0
mp-756596,Li2Mn3CuO8,0.0,0.020414334,3.766294512,3.846523753,0.08022924,0
mp-1405125,Li2Mn3CrO8,0.0,3.660717774,3.203951512,3.691181236,0.487229724,0
mp-1177935,Li2Mn3CoO8,0.0,0.075154298,2.978101537,3.794917194,0.816815657,0
mp-849556,Li2Mn3(SiO4)2,2.0447,0.052420343,1.68540867,2.828117235,1.142708565,0
mp-774444,Li2Mn3(SiO3)4,0.9432,0.079758738,1.685538654,2.82836276,1.142824106,0
mp-766967,Li2Mn3(Si3O8)2,2.8647,0.047536989,1.685538654,2.82836276,1.142824106,0
mp-773051,Li2Mn3(SeO3)4,2.3399,0.0,2.275736484,3.349965415,1.074228931,0
mp-758818,Li2Mn3(PO4)4,0.0,0.046569838,4.222899541,4.33675917,0.113859629,0
mp-772041,Li2Mn3(PO4)3,0.0,0.063970504,1.882704726,3.786910458,1.904205731,0
mp-26083,Li2Mn3(P2O7)2,3.7499,0.008266205,2.396665431,3.794317447,1.397652017,0
mp-753998,Li2Mn3(FeO4)3,0.1045,0.099312129,3.84874466,4.016313822,0.167569162,0
mp-754774,Li2Mn3(CoO4)3,0.7853,0.035989397,3.832866209,4.185246033,0.352379824,0
mp-766516,Li2Mn3(BO3)4,0.4976,0.096663203,3.691181236,3.719020033,0.027838797,0
mp-1177918,Li2Mn3(BO3)3,0.0375,0.079115314,2.703391873,3.12585982,0.422467947,0
mp-1177949,Li2Mn2V3O12,0.0569,0.031912031,3.763094195,3.910344804,0.147250609,0
mp-754419,Li2Mn2SnO6,1.0102,0.050340055,2.49089745,2.688304705,0.197407255,0
mp-757482,Li2Mn2Si5O13,3.0396,0.018802833,1.685538654,2.82836276,1.142824106,0
mp-756999,Li2Mn2Si4O11,1.088,0.070274418,1.685538654,2.82836276,1.142824106,0
mp-766544,Li2Mn2Si3O10,0.9698,0.072224963,2.82836276,3.189834234,0.361471474,0
mp-779016,Li2Mn2Si2O9,0.8886,0.088916243,3.535592281,3.770272127,0.234679846,0
mp-753530,Li2Mn2Si2O7,2.5963,0.085138416,1.68540867,2.828117235,1.142708565,0
mp-1567262,Li2Mn2SbO6,0.9462,0.075314955,2.251282184,2.49681296,0.245530776,0
mp-759021,Li2Mn2P2O9,0.2437,0.081487781,3.786910458,3.985687283,0.198776825,0
mp-770546,Li2Mn2P2O7F2,2.8466,0.096598321,2.504475162,3.848773431,1.344298269,0
mp-752597,Li2Mn2OF6,0.5158,0.058282767,3.91995403,4.04068999,0.12073596,0
mp-759996,Li2Mn2OF4,1.6239,0.11024643,1.884515816,2.62495946,0.740443644,0
mp-756298,Li2Mn2O3,0.2481,0.087671349,1.125980607,1.524234477,0.39825387,0
mp-554979,Li2Mn2NiO6,1.2426,0.069361467,2.763489868,3.57658241,0.813092542,0
mp-774573,Li2Mn2Ni(PO4)3,0.3169,0.07095707,2.740359081,3.786910458,1.046551376,0
mp-1571056,Li2Mn2FeO6,1.2011,0.085880902,2.88669383,2.92641749,0.03972366,0
mp-776051,Li2Mn2Fe(PO4)3,0.5299,0.091262473,3.359664715,3.786090643,0.426425928,0
mp-755903,Li2Mn2CuO6,0.2347,0.108895325,3.442484605,3.5121101,0.069625495,0
mp-1568146,Li2Mn2CrO6,1.2466,0.177841558,2.688304705,2.88669383,0.198389125,0
mp-775291,Li2Mn2Cr3O12,1.7396,0.072831242,4.214539736,4.468547315,0.254007579,0
mp-1222848,Li2Mn2CoO8,0.0032,0.126702493,3.914398481,4.016313822,0.101915341,0
mp-754926,Li2Mn2CoO6,0.7765,0.07382374,2.825134121,2.978101537,0.152967416,0
mp-757760,Li2Mn2Co(PO4)3,0.49,0.074951525,2.591163315,3.786910458,1.195747143,0
mp-760097,Li2Mn2C2O7,1.9123,0.104577244,2.167934384,2.456359618,0.288425233,0
mp-704145,Li2Mn2(SO4)3,4.4239,0.007731198,2.699395933,4.411220458,1.711824525,0
mp-1264218,Li2Mn2(SiO3)3,3.296,0.06302315,1.68540867,2.82836276,1.14295409,0
mp-757647,Li2Mn2(Si2O5)3,3.2082,0.059547432,1.685538654,2.82836276,1.142824106,0
mp-1177925,Li2Mn2(PO4)3,0.0,0.018531148,4.2719171,4.293359565,0.021442465,0
mp-752466,Li2Mn2(CO3)3,4.0204,0.086983257,2.167934384,3.714224787,1.546290403,0
mp-34891,Li2Mn15O32,0.0,0.112388976,3.92141174,4.016313822,0.094902082,0
mp-1193172,Li2Mn(SO4)2,3.5794,0.0,2.612967136,4.449033056,1.836065921,0
mp-1263073,Li2Mn(SiO3)2,3.4173,0.054355979,1.68540867,2.828117235,1.142708565,0
mp-831244,Li2Mn(Si2O5)2,3.6361,0.07550151,1.685538654,2.82836276,1.142824106,0
mp-1177936,Li2Mn(SeO3)2,3.2053,0.098651644,2.261965813,2.631834558,0.369868745,0
mp-1101557,Li2Mn(PO4)2,0.6559,0.040389949,4.2719171,4.293359565,0.021442465,0
mp-705355,Li2Mn(PO3)5,1.5914,0.030802283,4.041965759,4.984920554,0.942954795,0
mp-25887,Li2Mn(PO3)4,5.0535,0.040541445,2.563682631,4.041965759,1.478283128,0
mp-755899,Li2Mn(NiO3)2,0.3185,0.055937158,3.474301338,3.57658241,0.102281072,0
mp-759297,Li2Mn(FeO3)2,0.5646,0.070600652,2.647503215,3.708200343,1.060697128,0
mp-1177992,Li2Mn(CoO3)2,1.6124,0.10014892,2.825134121,2.978101537,0.152967416,0
mp-765973,Li2Mn(CO3)2,3.0605,0.037816197,2.167934384,3.714224787,1.546290403,0
mp-766466,Li2Mn(BO3)2,1.2393,0.087281202,3.442484605,3.708200343,0.265715738,0
mp-772440,Li2Mn(BO2)5,0.9682,0.052094841,3.143302339,3.719020033,0.575717695,0
mp-1222757,Li2MgTi9O20,2.7058,0.003944842,1.721996118,3.710877235,1.988881116,0
mp-1222649,Li2MgTi3O8,2.3892,0.038394446,1.51339582,3.710877235,2.197481415,0
mp-1222909,Li2MgSi5O12,5.1591,0.109187263,1.32478874,3.770272127,2.445483387,0
mp-756920,Li2MgNi3O8,0.3192,0.064578112,3.475983868,3.580463232,0.104479364,0
mp-581301,Li2MgMn3O8,1.8867,0.0,2.792501248,4.158929488,1.36642824,0
mp-1210797,Li2MgGeO4,3.7673,0.0,1.397006755,3.702704188,2.305697433,0
mp-773087,Li2MgCu2(SiO3)4,0.4535,0.049382347,2.856344933,3.577944024,0.721599092,0
mp-773018,Li2MgCr3Se3(SO8)3,0.6478,0.040503287,4.299180363,4.32841496,0.029234597,0
mp-1177996,Li2MgCr3(SO4)6,0.8518,0.024326896,3.143429185,4.682625839,1.539196654,0
mp-1177928,Li2MgCo3O8,0.0,0.014846473,3.575428924,3.769139596,0.193710672,0
mp-675946,Li2MgBr4,3.7295,1.65984919,0.892053842,3.676911935,2.784858093,0
mp-758770,Li2Mg3Ti6O16,3.1479,0.014628328,1.597255635,3.678474128,2.081218493,0
mp-561336,Li2Mg2Si4O11,4.9276,0.015865033,1.32478874,3.770272127,2.445483387,0
mp-755564,Li2Mg2MnFe(PO4)4,0.5471,0.01224899,3.786910458,3.810065527,0.02315507,0
mp-774895,Li2Mg2(WO4)3,4.1589,0.050644253,2.087370287,3.856697597,1.76932731,0
mp-14646,Li2Mg2(SO4)3,5.6252,0.0,2.489453181,4.682625839,2.193172658,0
mp-764817,Li2Mg11(WO4)12,3.4156,0.100149973,2.087370287,3.856697597,1.76932731,0
mp-1189864,Li2LuSiO5,0.0,0.088769584,3.363056132,3.487076611,0.124020479,0
mp-755876,Li2LuPCO7,4.7648,0.08619213,2.241778622,4.095292538,1.853513915,0
mp-1210908,Li2Lu5B3O13,4.4597,0.002079946,0.97353682,3.444241547,2.470704728,0
mp-15901,Li2LaTa2O7,0.0,0.042852078,1.003318316,1.181723464,0.178405148,0
mp-1210870,Li2LaNb6O18,0.0,0.086771807,3.86766103,3.913655931,0.045994901,0
mp-1120737,Li2La4O7,2.1606,0.456291299,0.005122867,2.889576135,2.884453268,0
mp-1177974,Li2La3Ti2Nb2O13,0.0,0.118119832,1.491726186,1.794809696,0.30308351,0
mp-1222859,Li2La3Nd(SbO6)2,3.9249,0.005489018,1.645987676,3.518185452,1.872197776,0
mp-9406,Li2La2Ti3O10,2.0739,0.020434332,1.151257855,3.688514617,2.537256762,0
mp-1211252,Li2La(NO3)5,3.7223,0.0,3.022550908,4.785853515,1.763302607,0
mp-1190434,Li2IrO3,0.0,0.001605706,2.044006095,3.240151888,1.196145793,0
mp-1211077,Li2IO6,0.1277,0.270548422,3.972021098,4.287064984,0.315043886,0
mp-1210851,Li2IO,0.3915,0.286703591,2.14965523,2.849771595,0.700116365,0
mp-1222830,Li2InFe(P2O7)2,2.7432,0.0,3.087836407,4.661349498,1.573513092,0
mp-1111123,Li2InCuCl6,0.065,0.236802992,2.631519273,2.951463183,0.319943911,0
mp-1191903,Li2In2SiS6,2.428,0.004144319,1.651031731,2.598901397,0.947869666,0
mp-1191476,Li2In2GeS6,2.3229,0.013810206,1.902474807,2.598901397,0.69642659,0
mp-1210850,Li2In(PO4)2,0.1356,0.061006641,4.128526351,4.655715508,0.527189157,0
mp-1222669,Li2IBr,4.1336,0.01103782,0.005122867,2.849771595,2.844648728,0
mp-768200,Li2HoPCO7,5.0686,0.096236781,2.16216503,4.095292538,1.933127507,0
mp-1206880,Li2HgO2,1.1767,0.0,2.430772283,2.946964407,0.516192125,0
mp-559070,Li2Hg(PO3)4,2.9522,0.005016921,3.622020307,4.984920554,1.362900247,0
mp-1177942,Li2Hf2O5,4.346,0.080309158,0.471773011,3.4624904,2.990717389,0
mp-1222711,Li2GeTeO6,3.0974,0.0,2.970479231,4.271254827,1.300775595,0
mp-19896,Li2GePbS4,2.2649,0.0,1.744399639,2.32468757,0.580287932,0
mp-15349,Li2GeO3,3.568,0.0,1.583135125,3.831644653,2.248509528,0
mp-1202443,Li2Ge7O15,2.8062,0.051222075,2.279471939,3.970637754,1.691165815,0
mp-1020012,Li2Ge4O9,2.7381,0.04561557,2.279471939,3.845995512,1.566523573,0
mp-731867,Li2Ge3O8,0.0,0.17813706,3.831644653,3.845995512,0.014350859,0
mp-7998,Li2Ge2O5,3.3005,0.021553242,2.263327222,3.831644653,1.56831743,0
mp-1080241,Li2Ge(S2O7)3,3.7676,0.0,3.952525083,5.756901813,1.804376731,0
mp-554782,Li2Ga2GeS6,2.1339,0.035432831,1.902474807,2.651535402,0.749060595,0
mp-1273740,Li2FeWO6,0.0854,0.087975853,3.84874466,3.856697597,0.007952937,0
mp-1177983,Li2FeTeO6,0.0,0.086252905,3.692153592,3.713375568,0.021221976,0
mp-1105173,Li2FeSnS4,0.0,0.056841832,1.757012629,1.964478816,0.207466187,0
mp-1177968,Li2FeSnO4,1.7179,0.020262826,1.858792308,2.200030024,0.341237716,0
mp-772178,Li2FeSn(PO4)2,2.8562,0.062991719,2.371571505,2.777545326,0.40597382,0
mp-1303469,Li2FeSiO5,0.0,0.095725448,3.495034596,3.723029727,0.227995131,0
mp-1177998,Li2FeSiO4,2.9997,0.02218068,1.789030689,2.67192048,0.882889791,0
mp-772072,Li2FeSiCO7,0.0,0.100458723,3.84874466,4.037288483,0.188543822,0
mp-758998,Li2FeSi4O11,0.0,0.084697856,2.67192048,3.770272127,1.098351647,0
mp-1347683,Li2FeSi3O8,0.0644,2.492363353,2.192940559,2.67192048,0.478979921,0
mp-775931,Li2FeS2,0.0,0.125656782,1.502861768,1.746528375,0.243666607,0
mp-757248,Li2FePO5,2.1583,0.093302634,3.308837058,4.08444951,0.775612453,0
mp-1172969,Li2FePO4F,4.2299,0.058497153,2.338391545,3.296870065,0.95847852,0
mp-1177947,Li2FePCO7,1.7891,0.019904721,3.364834736,4.130663308,0.765828572,0
mp-759091,Li2FeP4O13,0.0418,0.074283937,4.463226982,5.140646777,0.677419795,0
mp-859112,Li2FeP3O10,2.7898,0.064419643,3.133112813,4.463226982,1.330114169,0
mp-1101596,Li2FeP2O7,0.1152,0.040643434,2.60290889,3.120301297,0.517392406,0
mp-752830,Li2FeOF3,1.9963,0.084822927,3.256279227,4.140520295,0.884241068,0
mp-1303136,Li2FeO3,0.0652,0.000791912,2.837369449,3.442329634,0.604960186,0
mp-754677,Li2FeO2F,1.6678,0.100126038,1.625377355,3.495034596,1.869657241,0
mp-1177943,Li2FeO2,3.1408,0.043743046,1.44476204,1.625377355,0.180615315,0
mp-1274697,Li2FeNiO4,0.0,0.015016708,2.769583498,3.38269843,0.613114932,0
mp-752523,Li2FeNi3O8,0.0,0.038804654,3.475983868,3.580463232,0.104479364,0
mp-756268,Li2FeNi(PO4)2,3.0236,0.00236561,2.740359081,3.359664715,0.619305634,0
mp-1105387,Li2FeGeS4,0.0,0.041990291,1.866304471,1.891479401,0.02517493,0
mp-1210923,Li2FeGeO4,2.1565,0.0,1.778322548,2.697819195,0.919496647,0
mp-1177950,Li2FeCuO4,0.0,0.009304147,2.75578934,3.495034596,0.739245256,0
mp-758722,Li2FeCu(PO4)2,0.0,0.036195189,3.217871705,3.343690125,0.12581842,0
mp-1579553,Li2FeCSO7,4.3531,0.066194881,2.510597843,3.70477999,1.194182147,0
mp-1177955,Li2FeCoO4,0.0,0.08514202,1.886401304,3.34950124,1.463099936,0
mp-757693,Li2FeCO5,0.0327,0.075394603,3.84874466,4.037288483,0.188543822,0
mp-757609,Li2FeCO4,2.3439,0.083218772,1.858792308,2.442899373,0.584107065,0
mp-1177976,Li2FeCo3O8,0.0,0.029941653,3.425052286,3.575428924,0.150376638,0
mp-1222745,Li2FeCl4,0.2667,0.03255074,2.590282185,2.801611803,0.211329617,0
mp-35039,Li2FeBr4,0.0291,0.030157497,2.481910665,2.505165315,0.02325465,0
mp-777716,Li2FeBPO7,0.0,0.264280798,4.08444951,4.134496073,0.050046563,0
mp-1177958,Li2FeBO4,2.778,0.096267843,2.286631225,3.495034596,1.208403371,0
mp-1177952,Li2FeBAsO7,0.2979,0.095607703,3.384201477,4.10367477,0.719473292,0
mp-771027,Li2FeAsCO7,1.8906,0.0262117,3.393672626,4.10367477,0.710002144,0
mp-761205,Li2Fe7(OF2)4,1.6906,0.108924521,2.448776638,2.616654075,0.167877437,0
mp-767707,Li2Fe5Si5O16,1.8341,0.050346359,2.203438079,2.66667172,0.463233641,0
mp-755119,Li2Fe5O5F7,1.1635,0.099130234,3.692008643,4.342261868,0.650253225,0
mp-772565,Li2Fe5B3O13,1.4087,0.107460497,2.481818577,3.665016557,1.18319798,0
mp-757408,Li2Fe5(Si2O7)2,2.8575,0.031622784,2.203438079,2.66667172,0.463233641,0
mp-540431,Li2Fe5(PO4)4,3.5628,0.038336935,2.441007868,3.359664715,0.918656847,0
mp-758011,Li2Fe4Si4O13,2.9365,0.033968688,2.203438079,2.66667172,0.463233641,0
mp-761257,Li2Fe4OF8,2.2071,0.079263219,2.448776638,2.616654075,0.167877437,0
mp-1120820,Li2Fe4O7,1.32,0.219753709,2.230356553,3.495034596,1.264678043,0
mp-755479,Li2Fe4O3F8,1.9451,0.068840178,3.692008643,4.342261868,0.650253225,0
mp-1177969,Li2Fe3WO8,1.6318,0.059905408,2.311490468,2.374015348,0.06252488,0
mp-1274949,Li2Fe3TeO8,1.3886,0.026816812,2.941630539,2.961526141,0.019895602,0
mp-1177962,Li2Fe3SnO8,0.0,0.08163288,3.495034596,3.495907939,0.000873343,0
mp-757294,Li2Fe3Si3O10,3.0276,0.027509526,2.203438079,2.66667172,0.463233641,0
mp-756107,Li2Fe3SbO8,1.3362,0.007566346,2.222776415,3.604168233,1.381391818,0
mp-755933,Li2Fe3S4,0.0,0.260048952,1.502861768,1.746528375,0.243666607,0
mp-758205,Li2Fe3P9O28,2.4363,0.051594544,3.776700044,4.618953204,0.84225316,0
mp-759311,Li2Fe3P5O18,1.618,0.07406497,3.359664715,4.673583318,1.313918603,0
mp-849572,Li2Fe3OF6,1.9706,0.076760641,2.448776638,2.616654075,0.167877437,0
mp-1222957,Li2Fe3O4,1.9365,0.280516826,1.625377355,1.858792308,0.233414952,0
mp-849525,Li2Fe3O3F5,1.7338,0.109860545,3.692008643,4.342261868,0.650253225,0
mp-763418,Li2Fe3O10,0.0,0.508481934,3.495034596,3.84874466,0.353710064,0
mp-1178127,Li2Fe3NiO8,0.0,0.087102996,3.450946173,3.495034596,0.044088423,0
mp-1178069,Li2Fe3CuO8,0.0,0.090767277,3.495034596,3.716351411,0.221316815,0
mp-1178151,Li2Fe3CoO8,0.0,0.120237762,3.495034596,3.575428924,0.080394328,0
mp-757626,Li2Fe3Co7O20,0.0,0.078585783,3.84874466,4.115875654,0.267130994,0
mp-752817,Li2Fe3Co5O16,0.0,0.119158682,3.84874466,4.115875654,0.267130994,0
mp-1177997,Li2Fe3BiO8,1.142,0.003841164,3.284360769,3.495034596,0.210673827,0
mp-759106,Li2Fe3(SiO4)2,2.2296,0.049815509,2.203438079,2.66667172,0.463233641,0
mp-757311,Li2Fe3(Si3O8)2,2.5894,0.052912181,2.203438079,2.66667172,0.463233641,0
mp-771770,Li2Fe3(PO4)3,1.0999,0.066341354,2.338391545,3.359664715,1.02127317,0
mp-26985,Li2Fe3(P2O7)2,3.9224,0.004125617,2.60290889,3.153040635,0.550131745,0
mp-1212199,Li2Fe3(MoO4)3,0.0,0.150172762,2.301240475,2.35495453,0.053714055,0
mp-752595,Li2Fe3(CoO4)3,0.0,0.073742583,3.575428924,3.84874466,0.273315736,0
mp-759292,Li2Fe3(BO3)3,0.5566,0.342772769,2.385321017,2.481818577,0.096497559,0
mp-756636,Li2Fe2SnO6,1.6914,0.132941307,2.230356553,3.495907939,1.265551386,0
mp-753647,Li2Fe2SiO6,2.158,0.059983347,2.458175045,3.723029727,1.264854682,0
mp-758493,Li2Fe2Si8O19,3.2863,0.069150412,2.203438079,2.66667172,0.463233641,0
mp-757523,Li2Fe2Si5O13,3.0926,0.036211077,2.203438079,2.66667172,0.463233641,0
mp-757429,Li2Fe2Si4O11,3.4646,0.014071524,2.203438079,2.66667172,0.463233641,0
mp-766530,Li2Fe2Si3O10,2.3253,0.053868372,2.67192048,3.770272127,1.098351647,0
mp-1262173,Li2Fe2Si2O9,0.0317,0.109742507,3.723029727,3.770272127,0.0472424,0
mp-1295198,Li2Fe2Si2O7,3.4796,0.091083086,2.203438079,2.66667172,0.463233641,0
mp-1177978,Li2Fe2SbO6,0.6866,0.102647945,2.214664251,2.222776415,0.008112164,0
mp-768204,Li2Fe2S3,0.0,0.179581288,1.502861768,1.746528375,0.243666607,0
mp-1222971,Li2Fe2P2O9F,0.0061,0.051734038,4.08444951,4.135277168,0.050827657,0
mp-765643,Li2Fe2P2O9,1.3725,0.102280215,3.308837058,4.135277168,0.82644011,0
mp-1205186,Li2Fe2P2O8F,0.6709,0.103975793,3.296870065,3.359664715,0.06279465,0
mp-755474,Li2Fe2OF6,2.0287,0.043707412,3.692008643,4.342261868,0.650253225,0
mp-752505,Li2Fe2OF4,2.2497,0.081684606,2.448776638,2.616654075,0.167877437,0
mp-758197,Li2Fe2NiO6,0.0,0.119543782,3.38269843,3.450946173,0.068247743,0
mp-776880,Li2Fe2Ni(PO4)3,1.4032,0.069603942,2.740359081,3.359664715,0.619305634,0
mp-849448,Li2Fe2CuO6,0.0,0.076608285,3.495034596,3.716351411,0.221316815,0
mp-761114,Li2Fe2Cu(PO4)3,0.1,0.115866108,3.343690125,3.359664715,0.01597459,0
mp-759337,Li2Fe2CoO6,0.1105,0.070294926,3.34950124,3.575428924,0.225927684,0
mp-759569,Li2Fe2Co3O10,0.0,0.147653269,3.575428924,3.84874466,0.273315736,0
mp-1203916,Li2Fe2C4Cl2O13,0.0256,0.675352139,3.908021487,3.995244634,0.087223147,0
mp-757644,Li2Fe2C2O7,2.6588,0.099529956,2.275021935,2.442899373,0.167877437,0
mp-779057,Li2Fe2B2O7,1.9294,0.082371677,2.290294635,3.665016557,1.374721922,0
mp-1211052,Li2Fe2(WO4)3,3.4384,0.05063201,2.17032854,2.961707328,0.791378788,0
mp-1178011,Li2Fe2(SO4)3,4.1743,0.021703642,2.867118315,3.687704174,0.820585859,0
mp-1261131,Li2Fe2(SiO3)3,2.8911,0.053930075,2.203438079,2.66667172,0.463233641,0
mp-772312,Li2Fe2(Si2O5)3,4.0542,0.213549612,2.203438079,2.66667172,0.463233641,0
mp-759437,Li2Fe2(PO4)3,0.0,0.034405246,4.179543795,4.673583318,0.494039523,0
mp-1223182,Li2Fe2(MoO4)3,2.5049,0.005891794,2.9980782,3.129568384,0.131490184,0
mp-1178002,Li2Fe2(CO3)3,3.9898,0.077026495,2.275021935,3.294093195,1.01907126,0
mp-1210849,Li2Fe(WO4)2,3.35,0.001066717,2.17032854,2.961707328,0.791378788,0
mp-1193501,Li2Fe(SO4)2,4.2848,0.001565414,2.867118315,3.687704174,0.820585859,0
mp-753634,Li2Fe(SiO3)2,4.6142,0.013097569,2.192940559,2.67192048,0.478979921,0
mp-757348,Li2Fe(Si2O5)3,0.2845,0.098654731,2.67192048,3.770272127,1.098351647,0
mp-758911,Li2Fe(Si2O5)2,3.5622,0.064669889,2.192940559,2.67192048,0.478979921,0
mp-867714,Li2Fe(PS3)2,0.0,0.068835944,2.206432269,2.236410976,0.029978706,0
mp-26576,Li2Fe(PO4)2,0.0,0.083759125,4.154129966,4.673583318,0.519453352,0
mp-694564,Li2Fe(PO3)8,0.0,0.080199581,4.984920554,5.140646777,0.155726222,0
mp-705356,Li2Fe(PO3)5,2.137,0.035862551,3.380128714,4.984920554,1.60479184,0
mp-26125,Li2Fe(PO3)4,4.19,0.009334568,2.657373127,3.380128714,0.722755588,0
mp-756434,Li2Fe(NiO3)2,0.0,0.092077085,3.474301338,3.475983868,0.00168253,0
mp-756110,Li2Fe(CuO3)2,0.0,0.103234934,3.495034596,3.716351411,0.221316815,0
mp-1571236,Li2Fe(CoO3)2,1.025,0.070606417,3.425052286,3.575428924,0.150376638,0
mp-1568135,Li2Fe(CO3)2,4.1142,0.040404929,2.275021935,3.294093195,1.01907126,0
mp-1177982,Li2Fe(BO3)2,0.0,0.078584614,3.495034596,3.665016557,0.169981961,0
mp-770764,Li2Fe(BO2)5,3.0402,0.019535403,3.064380295,4.134496072,1.070115778,0
mp-14629,Li2EuSiO4,0.0433,0.0,0.506402776,1.861026025,1.354623249,0
mp-629443,Li2EuGeS4,0.2021,0.0,1.663681309,2.32627252,0.662591212,0
mp-1098010,Li2Eu5O8,0.0,0.137673461,1.654056865,2.119030093,0.464973228,0
mp-768195,Li2ErPCO7,4.8579,0.090479391,2.180081943,4.095292538,1.915210594,0
mp-767279,Li2DyPCO7,4.7848,0.093907351,2.142610318,4.095292538,1.952682219,0
mp-1177995,Li2CuSnO4,0.0,0.075908103,2.418372753,3.114061843,0.69568909,0
mp-752606,Li2CuSiO4,0.0,0.058459213,2.474579938,3.533654274,1.059074337,0
mp-753557,Li2CuSbO5,0.0,0.064731006,3.207156973,3.716351411,0.509194439,0
mp-1111120,Li2CuSbCl6,0.6312,0.288515635,2.903756695,3.460875555,0.55711886,0
mp-772561,Li2CuSb(PO4)2,0.8772,0.110404998,3.179815762,3.192482484,0.012666721,0
mp-752881,Li2CuS2,0.0,0.087217503,1.869222677,2.057002452,0.187779775,0
mp-26695,Li2CuPO4,1.7827,0.054951748,3.181926883,3.217871705,0.035944823,0
mp-25456,Li2CuPCO7,0.0,0.03398227,4.198035405,4.214007553,0.015972148,0
mp-1370462,Li2CuP2O7,0.0,1.746877891,3.132576518,4.627703428,1.495126911,0
mp-1147636,Li2CuO2,0.6579,0.469183341,2.104472556,2.418372753,0.313900196,0
mp-754716,Li2CuNiO4,0.0,0.014933122,3.116730502,3.474301338,0.357570836,0
mp-767151,Li2CuNi(PO4)2,0.0,0.0294568,3.217871705,4.036138483,0.818266778,0
mp-771969,Li2CuCSO7,0.1281,0.077065099,3.17646081,4.094129996,0.917669186,0
mp-757660,Li2CuCO4,0.0692,0.104852881,2.418372753,3.78872208,1.370349327,0
mp-754238,Li2CuBiO4,0.0,0.111983658,2.821683198,2.852685695,0.031002497,0
mp-778969,Li2CuBi(PO4)2,0.2921,0.106118618,3.181926883,3.217871705,0.035944823,0
mp-1202669,Li2CuB4(PbO5)2,0.9895,0.00747322,2.739466885,3.049255002,0.309788117,0
mp-756323,Li2CuAsO4,0.9085,0.09512998,3.17059015,3.246210881,0.07562073,0
mp-770477,Li2CuAsCO7,0.1207,0.043620018,3.70376189,4.11967017,0.41590828,0
mp-554014,Li2Cu5(Si2O7)2,0.2186,0.071930996,2.856344933,3.577944024,0.721599092,0
mp-759265,Li2Cu5(PO4)4,0.0,0.078487188,3.575731205,4.05641543,0.480684225,0
mp-766013,Li2Cu4Si4O13,0.0,0.119324045,2.856344933,3.577944024,0.721599092,0
mp-766453,Li2Cu4S3,0.0046,0.076587092,1.816673788,1.844607443,0.027933655,0
mp-1198048,Li2Cu3(Se2O7)2,0.6886,0.0,3.947728653,4.272744863,0.32501621,0
mp-26823,Li2Cu3(P2O7)2,0.1731,0.036660483,3.553200735,4.54684819,0.993647455,0
mp-758178,Li2Cu3(CO3)3,0.0,0.095026269,3.12853438,3.17646081,0.04792643,0
mp-1101915,Li2Cu2TeO6,0.0,0.055621822,2.941630539,3.863077756,0.921447217,0
mp-1178014,Li2Cu2Si8O19,0.2637,0.106280451,2.856344933,3.577944024,0.721599092,0
mp-757404,Li2Cu2Si5O13,0.4739,0.081748086,2.856344933,3.577944024,0.721599092,0
